,text,label
407,"Knock, Knock. Who's there? Disguise. Disguise who? Disguise d' limit !",1
408,My doctor has a great sense of humour. He leaves me in stitches.,1
409,People keep telling me I've got a good head on my shoulders..I wish they'd stop pointing out that I haven't got a neck.,1
410,Did you know 80% of Chinese have cataracts? The other 20% drive Rincolns.,1
411,"Knock, Knock. Who's there? Chester. Chester who? Chester Drawers.",1
412,I had a wank over my ex girlfriend last night. Yeah I know it's wrong but I still have a key and she's a deep sleeper!,1
413,"If you ever get in a knife fight with a group of clowns, go for the juggler",1
414,"An Uncle died, left several hundred clocks to a niece, she's busy winding up the estate.",1
415,Why don't autobiographies ever end in someone writing a book?,1
416,I took a poll recently and 100% of people were annoyed that their tent had fallen down.,1
417,What did the depressed ghost say to the psychiatrist? Thanks for lifting my spirits.,1
418,What do you call a woman with one leg? Eileen. What do you call a woman with one leg laying on the floor? Eileen Dover.,1
419,"My mate went to a charity night for women born without legs, he said the place was crawling with fanny!",1
420,How do you make a squirrel cry? Grab it's nuts.,1
421,What do you call a Bear that's missing an ear? A 'B',1
422,Dentists are going on strike: brace yourselves.,1
423,How many Zen masters does it take to screw in a light bulb? Two. One to change the bulb and one not to change it.,1
424,So you're here for crap jokes? Well check this one out! one.,1
425,"When life gives Charlie Sheen lemons, he fucks them and gives them lemon-aids",1
426,What does a redneck and yeast have in common? They are both in-bread. ,1
427,"Three years ago today  I asked a beautiful girl to go on a date. Today I asked her to be my wife.
She said no both times.",1
428,"I've been engaged quite a few times, but never took the plunge. There have been quite a few near Mrs.",1
429,"Knock, Knock. Who's there? Yah. Yah who?I didn't know you were a cowboy.",1
430,My clever friend said that onions are the only food that can make you cry. So I threw a coconut in his face.,1
431,Ambition is a poor excuse for not having enough sense to be lazy.,1
432,"For my next trick, I will eat a musical instrument in a bread bap. Drum roll please.",1
433,What's the best thing for a hangover? Drink loads the night before.,1
434,"I went to Waterstones and asked the woman for a book about turtles. She asked ""hardback?"" and I was like ""yeah, and little heads"".",1
435,If vegetarians love animals so much then why do they keep eating their food?,1
436,Is waiting for the istore to come up with a dollar menu.,1
437,"If there was a hero that saved people from awkward conversations, he'd be more popular than Superman.",1
438,I'm really pleased with my new fridge magnet. So far I've got eight fridges.,1
439,Anything not made by God is made in China.,1
440,What do you get when you cross a stream and a brook? Wet feet.,1
441,What do you call a nervous javelin thrower? Shakespeare.,1
442,My girlfriend just asked for some alone time.. I made her a MySpace account.,1
443,"""Irish Sniper"" By Rick 'O' Shea",1
444,Why do sharks swim in salt water? Because pepper water makes them sneeze.,1
445,Ever had sex while camping? It's intents.,1
446,Why does Santa have such a big sack? Because he only comes once a year.,1
447,How much do cockneys pay for their shampoo? Pantene.,1
448,Did you hear about the cobbler who made a satanic pact?He sold his sole to the devil.,1
449,I love playing that game where you knock on people's door and run away. It's called Yodel.,1
450,My wife was addicted to mud wrestling. She's been clean now for 6 months.,1
451,"""Doctor Doctor, I keep thinking I'm a cat."" ""Oh really, how long have you felt like this?""""Ever since I was a kitten.""",1
452,What was Hitler's favorite video game? Mein Kraft,1
453,"Once you have a PhD, every meeting you go to is a doctor's appointment.",1
454,How many people in denial does it take to change a light bulb? There is nothing wrong with the light bulb!,1
455,I had a dream I was a muffler last night. Woke up exhausted.,1
456,"The stall stall: In public bathrooms, the act of remaining in a bathroom stall after having completed one's business, to maintain anonymity",1
457,"How does a Lead Guitar player change a light bulb? He doesn't, he just steals someone else's light!",1
458,"If a bunch if midgets did a wave, would it be called a ripple?",1
459,"I think that to counteract shoplifting, stores have rigged their scanners to automatically mark up the price that was on the shelf.",1
460,Roses are red. Violets are blue. I've got a knife. Get in the back of the van.,1
461,I got arrested for killing a black man. They charged me with impersonating a police officer.,1
462,You know you're ugly when a boiling kettle won't even give you a whistle.,1
463,Want a stable relationship? Get a horse!,1
464,"It doesn’t matter what it is. If it glows in the dark, It's automatically cool.",1
465,What do you get when you cross a joke and a rhetorical question?,1
466,Men think about sex every sex words. I mean six words.,1
467,The only computers I trust with my women are Unix.,1
468,"I stood up and the button on my shirt fell off, I grabbed my bag and the handle broke off, and now I'm really afraid to go to the bathroom.",1
469,What do you call a fake macaroni? An impasta.,1
470,What did the vampire say to the teacher? See you next period!,1
471,What do you call someone who points out the obvious? Someone who points out the obvious.,1
472,Kiss me if I'm wrong. But dinosaurs still exist right?,1
473,I don't have a girlfriend. But I do know a woman who's mad at me for saying that.,1
474,I don't have a big ego. I'm way too cool for that.,1
475,"I was going to quit all my bad habits for the new year, but then I remembered that nobody likes a quitter.",1
476,The inventor of throat lozenges has died. There'll be no coffin at his funeral.,1
477,"- Why did the Italian staple his nuts together?  Since he couldn't lick them, he felt he should join them",1
478,I've got a joke about a tendon but it's a bit close to the bone.,1
479,"It's good for a man to have a woman that cleans, cooks, and makes you laugh. It's also good If these women do not know each other.",1
480,I think McDonald's only truthful menu item is the No. 2,1
481,As a masochist I enjoy getting up at 3am and having a cold shower. So I don't.,1
482,"A person went to a coffee shop. The waiter asked, ""Do you want your coffee black?"" The person replied, ""What other colors do you have?""",1
483,Why did Hitler commit suicide? Because he got his gas bill.,1
484,"Some cause happiness wherever they go; others, whenever they go.",1
485,"My wife stood in front of the mirror:""I'm massive"" she moaned. ""Will you help me?"" ""Of course,"" I said, as I moved the mirror further away.",1
486,I remember the days when 'Blue Ray' was an elderly gentleman who drowned in our local swimming pool.,1
487,"My doctor asked if I was sexually active. I said ""Define active, there are volcanoes classed as active that haven't gone off in centuries""",1
488,"Knock, knock. Who's there? Dumbell. Dumbell who? Dumb bell doesn't work so I had to knock.",1
489,"My parents are omnipotent. In other words, they are all-no-ing.",1
490,Why are all blonde jokes one-liners? So men can understand them.,1
491,"I just gave a girl my number in roman numerals. If she can figure it out, she's worth a shot.",1
492,"Doesn't matter if your cup is half full or half empty, point is: You need to buy a different size bra.",1
493,"I don't know whats more awkward. answering Dora, or sitting in silence as she stares at you.",1
494,Why doesn't Spiderman like rice? It reminds him of Uncle Ben.,1
495,"A guy shows up late for work. The boss yells ""You should have been here at 8:30!"" he replies: ""Why? What happened at 8:30?""",1
496,Why don't jews eat pussy? It's too close to the gas chamber,1
497,I do a ton of sit-ups every morning. That snooze button really gets a hammering.,1
498,"1/3 Of people live next to a pedophile. Not me though, I live next to two really hot ten year old's!",1
499,Went to the park today to play frisbee with my dog but it was no fun. I need a flatter dog,1
500,"I told my Mum I'd made a car out of spaghetti, but she didn't believe me! Should of seen her face when I drove pasta.",1
501,Rings of Saturn are made entirely of lost airline luggage.,1
502,lI was wondering why frisbees got bigger as they got closer then it hit me.,1
